Gene_Symbol	Num_TargetIDs
ENSG00000100867	2
ENSG00000069702	1
ENSG00000134193	1
ENSG00000214026	2
ENSG00000175287	1
ENSG00000151348	1
ENSG00000176956	2
ENSG00000041982	3
ENSG00000093167	2
ENSG00000124678	2
ENSG00000175029	1
ENSG00000175756	3
ENSG00000087191	4
ENSG00000142227	3
ENSG00000187837	1
ENSG00000140519	4
ENSG00000176485	2
ENSG00000185088	1
ENSG00000184281	1
ENSG00000109099	2
ENSG00000111639	1
ENSG00000038382	1
ENSG00000187957	1
ENSG00000187954	1
ENSG00000187955	1
ENSG00000111144	1
ENSG00000111145	1
ENSG00000166869	1
ENSG00000166863	1
ENSG00000185885	3
ENSG00000166866	1
ENSG00000163814	1
ENSG00000119138	1
ENSG00000115641	4
ENSG00000169826	1
ENSG00000134343	1
ENSG00000115649	1
ENSG00000115648	1
ENSG00000089597	2
ENSG00000183395	1
ENSG00000095319	1
ENSG00000187486	1
ENSG00000058673	1
ENSG00000255112	1
ENSG00000132274	1
ENSG00000148218	1
ENSG00000008277	1
ENSG00000062194	1
ENSG00000142910	2
ENSG00000157765	1
ENSG00000149294	1
ENSG00000184752	1
ENSG00000137312	1
ENSG00000164932	2
ENSG00000172349	1
ENSG00000133321	2
ENSG00000172346	1
ENSG00000172345	1
ENSG00000172831	1
ENSG00000172340	2
ENSG00000100526	2
ENSG00000166681	3
ENSG00000100528	1
ENSG00000118960	1
ENSG00000108055	1
ENSG00000126351	2
ENSG00000126353	1
ENSG00000165887	2
ENSG00000081041	1
ENSG00000164683	1
ENSG00000206418	1
ENSG00000164687	2
ENSG00000168884	1
ENSG00000070831	2
ENSG00000107263	1
ENSG00000149923	1
ENSG00000149925	10
ENSG00000149927	1
ENSG00000149926	2
ENSG00000154589	1
ENSG00000154582	1
ENSG00000101384	1
ENSG00000101439	2
ENSG00000106689	1
ENSG00000100385	1
ENSG00000159403	3
ENSG00000100380	1
ENSG00000054356	3
ENSG00000159409	1
ENSG00000155189	1
ENSG00000005073	1
ENSG00000180871	1
ENSG00000049239	1
ENSG00000180879	2
ENSG00000103876	2
ENSG00000145824	1
ENSG00000196565	1
ENSG00000125995	1
ENSG00000121361	1
ENSG00000125991	4
ENSG00000196569	1
ENSG00000125999	1
ENSG00000197746	2
ENSG00000197747	2
ENSG00000150753	2
ENSG00000175567	3
ENSG00000175564	2
ENSG00000197965	1
ENSG00000120549	1
ENSG00000169217	2
ENSG00000140678	1
ENSG00000160307	3
ENSG00000213782	1
ENSG00000103353	1
ENSG00000100811	1
ENSG00000185164	1
ENSG00000103381	1
ENSG00000053372	1
ENSG00000146859	1
ENSG00000104723	1
ENSG00000106603	1
ENSG00000106605	1
ENSG00000198742	1
ENSG00000106609	1
ENSG00000155980	1
ENSG00000131467	2
ENSG00000131462	2
ENSG00000131469	3
ENSG00000152661	1
ENSG00000243480	2
ENSG00000174876	1
ENSG00000102837	1
ENSG00000167657	1
ENSG00000143320	3
ENSG00000143631	1
ENSG00000134030	1
ENSG00000167653	1
ENSG00000171444	1
ENSG00000065618	1
ENSG00000171446	1
ENSG00000171443	1
ENSG00000167658	1
ENSG00000147533	1
ENSG00000147535	1
ENSG00000064961	1
ENSG00000136960	4
ENSG00000162521	1
ENSG00000184560	1
ENSG00000178934	1
ENSG00000134291	2
ENSG00000163820	2
ENSG00000149547	1
ENSG00000105438	1
ENSG00000163827	1
ENSG00000168309	1
ENSG00000212122	1
ENSG00000188612	2
ENSG00000185432	2
ENSG00000114251	1
ENSG00000108602	2
ENSG00000091317	1
ENSG00000102524	1
ENSG00000099331	2
ENSG00000099337	1
ENSG00000115257	1
ENSG00000119777	1
ENSG00000115255	1
ENSG00000071462	1
ENSG00000153132	1
ENSG00000135929	1
ENSG00000135926	2
ENSG00000135924	2
ENSG00000105388	1
ENSG00000092199	4
ENSG00000143815	1
ENSG00000129559	2
ENSG00000165655	1
ENSG00000172137	1
ENSG00000173511	2
ENSG00000067113	2
ENSG00000147955	2
ENSG00000141905	1
ENSG00000205445	1
ENSG00000127129	1
ENSG00000213416	1
ENSG00000109511	1
ENSG00000173020	1
ENSG00000073350	1
ENSG00000119950	2
ENSG00000183640	1
ENSG00000170891	1
ENSG00000090266	1
ENSG00000170893	1
ENSG00000170892	1
ENSG00000148156	1
ENSG00000183648	2
ENSG00000148154	1
ENSG00000170899	1
ENSG00000148400	1
ENSG00000116288	3
ENSG00000087884	2
ENSG00000116285	1
ENSG00000001630	1
ENSG00000130520	1
ENSG00000130522	2
ENSG00000070159	1
ENSG00000130528	1
ENSG00000011600	3
ENSG00000170099	1
ENSG00000158417	1
ENSG00000196975	1
ENSG00000170091	1
ENSG00000154917	2
ENSG00000213066	1
ENSG00000179144	1
ENSG00000164741	1
ENSG00000164742	1
ENSG00000155066	1
ENSG00000044574	1
ENSG00000001497	1
ENSG00000130787	1
ENSG00000167995	2
ENSG00000122574	1
ENSG00000088682	1
ENSG00000186075	1
ENSG00000232119	1
ENSG00000170271	1
ENSG00000216490	1
ENSG00000110700	1
ENSG00000170275	1
ENSG00000128340	1
ENSG00000072080	1
ENSG00000134200	2
ENSG00000134201	1
ENSG00000134202	2
ENSG00000086598	1
ENSG00000182511	1
ENSG00000159899	1
ENSG00000111799	1
ENSG00000106290	1
ENSG00000026103	1
ENSG00000100842	1
ENSG00000104833	2
ENSG00000151366	3
ENSG00000151365	1
ENSG00000198176	1
ENSG00000198171	1
ENSG00000171056	1
ENSG00000139209	1
ENSG00000171051	3
ENSG00000175003	2
ENSG00000139200	2
ENSG00000179604	2
ENSG00000142208	1
ENSG00000140538	1
ENSG00000160446	1
ENSG00000160445	1
ENSG00000064205	2
ENSG00000167468	6
ENSG00000163141	2
ENSG00000065150	2
ENSG00000189067	2
ENSG00000189060	1
ENSG00000167461	1
ENSG00000109072	1
ENSG00000109079	1
ENSG00000162817	1
ENSG00000166848	1
ENSG00000163492	1
ENSG00000168447	1
ENSG00000071859	1
ENSG00000179271	1
ENSG00000114391	2
ENSG00000176209	1
ENSG00000132254	1
ENSG00000178896	1
ENSG00000213886	1
ENSG00000141580	1
ENSG00000137154	4
ENSG00000144566	1
ENSG00000172586	1
ENSG00000144560	1
ENSG00000142973	2
ENSG00000188910	2
ENSG00000186517	1
ENSG00000186510	1
ENSG00000073737	1
ENSG00000152518	1
ENSG00000184009	2
ENSG00000146278	1
ENSG00000184007	2
ENSG00000242534	1
ENSG00000164919	1
ENSG00000066322	1
ENSG00000212935	1
ENSG00000162365	1
ENSG00000162366	1
ENSG00000162368	1
ENSG00000221986	1
ENSG00000151967	1
ENSG00000204103	1
ENSG00000221983	5
ENSG00000119013	2
ENSG00000259132	1
ENSG00000112576	4
ENSG00000156804	1
ENSG00000074842	1
ENSG00000139998	1
ENSG00000099624	2
ENSG00000099622	3
ENSG00000090273	1
ENSG00000154217	1
ENSG00000137331	1
ENSG00000141052	1
ENSG00000104332	2
ENSG00000104331	1
ENSG00000130649	3
ENSG00000130312	2
ENSG00000130313	1
ENSG00000139190	1
ENSG00000130640	1
ENSG00000130643	2
ENSG00000099998	3
ENSG00000099994	1
ENSG00000099995	1
ENSG00000063660	1
ENSG00000099991	1
ENSG00000170889	7
ENSG00000185519	1
ENSG00000101670	1
ENSG00000205277	2
ENSG00000161634	2
ENSG00000161638	2
ENSG00000104897	1
ENSG00000124193	2
ENSG00000150656	1
ENSG00000104892	1
ENSG00000170323	2
ENSG00000086696	1
ENSG00000161981	1
ENSG00000211653	1
ENSG00000087077	1
ENSG00000087074	1
ENSG00000107829	1
ENSG00000075239	1
ENSG00000211659	1
ENSG00000151790	1
ENSG00000224051	1
ENSG00000178078	1
ENSG00000164007	2
ENSG00000106013	1
ENSG00000181323	1
ENSG00000156515	2
ENSG00000106665	1
ENSG00000103044	1
ENSG00000198763	1
ENSG00000171608	1
ENSG00000171603	2
ENSG00000100106	1
ENSG00000155307	1
ENSG00000100100	2
ENSG00000124006	2
ENSG00000130821	1
ENSG00000176058	1
ENSG00000131446	1
ENSG00000243466	1
ENSG00000170515	1
ENSG00000170516	1
ENSG00000160588	1
ENSG00000181061	2
ENSG00000143341	1
ENSG00000168140	1
ENSG00000198542	3
ENSG00000167671	1
ENSG00000167676	1
ENSG00000111843	1
ENSG00000188580	1
ENSG00000188581	1
ENSG00000166986	1
ENSG00000166987	1
ENSG00000068912	1
ENSG00000159423	3
ENSG00000088832	1
ENSG00000088836	1
ENSG00000106089	2
ENSG00000136942	1
ENSG00000167588	1
ENSG00000189182	1
ENSG00000167580	2
ENSG00000189184	1
ENSG00000139193	1
ENSG00000105419	1
ENSG00000130311	1
ENSG00000108622	1
ENSG00000139197	1
ENSG00000147642	1
ENSG00000119718	1
ENSG00000119711	1
ENSG00000139194	1
ENSG00000111269	1
ENSG00000131100	3
ENSG00000139433	1
ENSG00000135940	1
ENSG00000135766	1
ENSG00000162882	1
ENSG00000188050	1
ENSG00000108953	3
ENSG00000146648	1
ENSG00000151882	2
ENSG00000063322	1
ENSG00000149557	2
ENSG00000165637	3
ENSG00000135469	1
ENSG00000129824	2
ENSG00000167851	2
ENSG00000004487	1
ENSG00000187051	1
ENSG00000172115	3
ENSG00000187054	1
ENSG00000162174	1
ENSG00000166181	1
ENSG00000164776	1
ENSG00000244094	1
ENSG00000185745	1
ENSG00000150593	2
ENSG00000090060	1
ENSG00000101084	2
ENSG00000214357	1
ENSG00000109536	1
ENSG00000112769	4
ENSG00000118004	1
ENSG00000168264	2
ENSG00000077327	1
ENSG00000129009	2
ENSG00000138107	1
ENSG00000138100	1
ENSG00000148175	1
ENSG00000164587	1
ENSG00000138109	1
ENSG00000100836	2
ENSG00000159307	1
ENSG00000130811	2
ENSG00000010282	2
ENSG00000196914	1
ENSG00000164764	1
ENSG00000011021	2
ENSG00000164761	1
ENSG00000112186	1
ENSG00000112183	2
ENSG00000197535	1
ENSG00000168925	2
ENSG00000168928	4
ENSG00000236287	1
ENSG00000120738	1
ENSG00000011485	1
ENSG00000174992	1
ENSG00000180354	2
ENSG00000117868	1
ENSG00000203618	1
ENSG00000121022	1
ENSG00000174238	1
ENSG00000026297	2
ENSG00000081923	1
ENSG00000182578	2
ENSG00000128294	1
ENSG00000128298	1
ENSG00000182575	1
ENSG00000206203	1
ENSG00000107104	2
ENSG00000073150	1
ENSG00000099875	3
ENSG00000042493	3
ENSG00000178741	4
ENSG00000086062	1
ENSG00000007350	1
ENSG00000106278	1
ENSG00000086065	1
ENSG00000100823	2
ENSG00000104812	2
ENSG00000179477	1
ENSG00000179593	2
ENSG00000008513	1
ENSG00000143434	1
ENSG00000113580	1
ENSG00000113583	1
ENSG00000176919	1
ENSG00000134954	1
ENSG00000171425	1
ENSG00000175063	2
ENSG00000175793	1
ENSG00000120992	1
ENSG00000111452	1
ENSG00000009307	5
ENSG00000106541	1
ENSG00000131055	1
ENSG00000140553	1
ENSG00000160460	1
ENSG00000169403	1
ENSG00000160469	2
ENSG00000144895	1
ENSG00000163161	1
ENSG00000183020	1
ENSG00000163162	1
ENSG00000167110	1
ENSG00000189043	1
ENSG00000065427	1
ENSG00000167113	1
ENSG00000111186	1
ENSG00000167118	1
ENSG00000111674	3
ENSG00000111676	2
ENSG00000111678	1
ENSG00000111679	1
ENSG00000142484	1
ENSG00000068079	1
ENSG00000068078	3
ENSG00000102978	1
ENSG00000102753	1
ENSG00000039523	1
ENSG00000109943	1
ENSG00000105993	2
ENSG00000255150	1
ENSG00000091640	1
ENSG00000183287	2
ENSG00000091137	1
ENSG00000168575	1
ENSG00000243696	1
ENSG00000136881	1
ENSG00000136883	1
ENSG00000132507	5
ENSG00000136888	1
ENSG00000177791	1
ENSG00000178878	1
ENSG00000105197	1
ENSG00000105193	3
ENSG00000162692	1
ENSG00000166535	3
ENSG00000241123	1
ENSG00000115604	1
ENSG00000181541	1
ENSG00000163348	1
ENSG00000115602	2
ENSG00000163344	1
ENSG00000163347	1
ENSG00000163346	2
ENSG00000168461	1
ENSG00000172301	2
ENSG00000162438	1
ENSG00000187266	1
ENSG00000162434	1
ENSG00000162430	1
ENSG00000126461	1
ENSG00000126467	1
ENSG00000075234	1
ENSG00000211651	1
ENSG00000080200	1
ENSG00000129451	1
ENSG00000129450	1
ENSG00000138668	2
ENSG00000133104	1
ENSG00000133101	1
ENSG00000112511	2
ENSG00000130489	2
ENSG00000112514	3
ENSG00000147853	1
ENSG00000147852	1
ENSG00000101470	1
ENSG00000154277	3
ENSG00000101474	1
ENSG00000000971	1
ENSG00000164972	1
ENSG00000138593	1
ENSG00000138594	1
ENSG00000164976	1
ENSG00000011347	1
ENSG00000180834	1
ENSG00000061938	1
ENSG00000132561	4
ENSG00000154096	1
ENSG00000030582	1
ENSG00000205250	1
ENSG00000116871	1
ENSG00000161610	1
ENSG00000179456	1
ENSG00000161618	1
ENSG00000158270	1
ENSG00000213741	1
ENSG00000133816	4
ENSG00000211673	1
ENSG00000211675	1
ENSG00000103342	1
ENSG00000211677	1
ENSG00000148303	2
ENSG00000211679	1
ENSG00000117298	1
ENSG00000041357	2
ENSG00000121905	1
ENSG00000121900	1
ENSG00000156535	1
ENSG00000178053	4
ENSG00000178057	2
ENSG00000155324	1
ENSG00000120509	1
ENSG00000171621	1
ENSG00000197702	1
ENSG00000120053	1
ENSG00000197256	2
ENSG00000100129	1
ENSG00000012660	1
ENSG00000140945	1
ENSG00000140941	1
ENSG00000160870	1
ENSG00000140943	1
ENSG00000125735	1
ENSG00000125733	2
ENSG00000125730	3
ENSG00000243449	1
ENSG00000110446	1
ENSG00000198856	1
ENSG00000065308	1
ENSG00000143367	2
ENSG00000167613	1
ENSG00000143369	3
ENSG00000143368	1
ENSG00000167614	2
ENSG00000241973	1
ENSG00000182054	3
ENSG00000171951	1
ENSG00000171954	1
ENSG00000171604	2
ENSG00000083845	1
ENSG00000096092	1
ENSG00000269871	1
ENSG00000197879	3
ENSG00000007168	1
ENSG00000106404	1
ENSG00000197872	1
ENSG00000121440	2
ENSG00000211584	1
ENSG00000133678	1
ENSG00000046653	2
ENSG00000153179	1
ENSG00000177303	1
ENSG00000143947	4
ENSG00000105699	1
ENSG00000105698	2
ENSG00000111245	2
ENSG00000105696	1
ENSG00000105695	1
ENSG00000142546	1
ENSG00000135744	1
ENSG00000147065	1
ENSG00000142541	1
ENSG00000135218	5
ENSG00000123080	1
ENSG00000149577	1
ENSG00000165617	1
ENSG00000221880	1
ENSG00000136436	2
ENSG00000129596	1
ENSG00000163754	1
ENSG00000163755	1
ENSG00000163751	1
ENSG00000141934	1
ENSG00000213983	1
ENSG00000172179	1
ENSG00000141744	2
ENSG00000187079	1
ENSG00000162639	1
ENSG00000241595	1
ENSG00000239975	1
ENSG00000114745	1
ENSG00000115165	1
ENSG00000090006	3
ENSG00000148377	1
ENSG00000205403	1
ENSG00000054219	1
ENSG00000152492	1
ENSG00000152495	1
ENSG00000158186	1
ENSG00000148110	1
ENSG00000134013	1
ENSG00000138435	5
ENSG00000198931	3
ENSG00000172794	1
ENSG00000143344	1
ENSG00000144711	1
ENSG00000034053	1
ENSG00000144713	5
ENSG00000127951	1
ENSG00000244617	1
ENSG00000182149	1
ENSG00000173227	1
ENSG00000122756	2
ENSG00000173221	3
ENSG00000236279	1
ENSG00000173559	1
ENSG00000196396	1
ENSG00000158985	1
ENSG00000196937	1
ENSG00000253368	1
ENSG00000184811	1
ENSG00000242612	1
ENSG00000242616	1
ENSG00000164708	1
ENSG00000168906	1
ENSG00000168907	1
ENSG00000147164	1
ENSG00000085063	2
ENSG00000204310	2
ENSG00000080546	2
ENSG00000196642	1
ENSG00000072042	1
ENSG00000167106	1
ENSG00000081760	1
ENSG00000183036	1
ENSG00000182551	2
ENSG00000130294	1
ENSG00000161281	3
ENSG00000117592	1
ENSG00000117595	1
ENSG00000117594	1
ENSG00000099812	1
ENSG00000099817	1
ENSG00000203942	1
ENSG00000150637	1
ENSG00000100804	4
ENSG00000104870	5
ENSG00000175265	1
ENSG00000175264	1
ENSG00000104879	1
ENSG00000151320	1
ENSG00000089199	1
ENSG00000172382	1
ENSG00000125037	1
ENSG00000170231	1
ENSG00000109061	1
ENSG00000198130	1
ENSG00000153786	1
ENSG00000136943	1
ENSG00000197119	3
ENSG00000013275	1
ENSG00000124614	1
ENSG00000079616	1
ENSG00000135519	1
ENSG00000117335	4
ENSG00000075461	1
ENSG00000185022	2
ENSG00000169429	1
ENSG00000140575	1
ENSG00000140577	1
ENSG00000243056	1
ENSG00000106258	1
ENSG00000089220	1
ENSG00000110876	2
ENSG00000089225	1
ENSG00000240505	1
ENSG00000111652	1
ENSG00000250591	1
ENSG00000092096	2
ENSG00000205795	1
ENSG00000211445	2
ENSG00000211448	1
ENSG00000114023	1
ENSG00000156675	1
ENSG00000134970	1
ENSG00000105204	1
ENSG00000105205	1
ENSG00000109787	1
ENSG00000105202	2
ENSG00000123349	2
ENSG00000123342	1
ENSG00000176532	1
ENSG00000176533	1
ENSG00000168993	2
ENSG00000132563	2
ENSG00000149761	1
ENSG00000056558	1
ENSG00000143006	1
ENSG00000128872	1
ENSG00000172543	1
ENSG00000172548	1
ENSG00000166557	1
ENSG00000152558	2
ENSG00000108788	1
ENSG00000152556	1
ENSG00000204673	1
ENSG00000099250	2
ENSG00000106927	2
ENSG00000168484	7
ENSG00000168481	1
ENSG00000168488	1
ENSG00000029534	1
ENSG00000162413	1
ENSG00000241360	1
ENSG00000108561	1
ENSG00000149187	1
ENSG00000132386	3
ENSG00000149182	1
ENSG00000177119	2
ENSG00000077420	1
ENSG00000151923	1
ENSG00000151929	1
ENSG00000129473	1
ENSG00000115085	1
ENSG00000000003	1
ENSG00000141543	1
ENSG00000141542	1
ENSG00000141540	1
ENSG00000004059	1
ENSG00000005893	2
ENSG00000147872	1
ENSG00000101327	1
ENSG00000101323	1
ENSG00000115884	2
ENSG00000153208	1
ENSG00000137801	2
ENSG00000164951	1
ENSG00000141096	1
ENSG00000172893	2
ENSG00000137809	1
ENSG00000172890	1
ENSG00000180210	1
ENSG00000187244	3
ENSG00000172322	2
ENSG00000186118	1
ENSG00000180817	1
ENSG00000186111	1
ENSG00000061918	1
ENSG00000180818	1
ENSG00000186115	1
ENSG00000145730	4
ENSG00000156587	1
ENSG00000204388	2
ENSG00000070610	2
ENSG00000196091	9
ENSG00000125931	1
ENSG00000183549	1
ENSG00000116675	1
ENSG00000116670	1
ENSG00000157368	2
ENSG00000112531	1
ENSG00000116678	1
ENSG00000116857	1
ENSG00000166411	1
ENSG00000101294	1
ENSG00000213760	2
ENSG00000133835	1
ENSG00000211943	1
ENSG00000211941	1
ENSG00000211947	1
ENSG00000100321	1
ENSG00000211945	1
ENSG00000150403	1
ENSG00000211949	1
ENSG00000107863	1
ENSG00000103363	5
ENSG00000107317	3
ENSG00000103365	1
ENSG00000110680	1
ENSG00000146834	1
ENSG00000198727	1
ENSG00000164040	1
ENSG00000198721	1
ENSG00000178035	3
ENSG00000198722	1
ENSG00000182944	2
ENSG00000198729	1
ENSG00000198728	1
ENSG00000197273	1
ENSG00000100142	1
ENSG00000100146	2
ENSG00000161671	1
ENSG00000160818	1
ENSG00000140961	1
ENSG00000140968	2
ENSG00000102898	1
ENSG00000181029	1
ENSG00000125753	2
ENSG00000170558	1
ENSG00000102891	1
ENSG00000002330	1
ENSG00000167635	1
ENSG00000168101	1
ENSG00000198585	1
ENSG00000081985	1
ENSG00000078081	1
ENSG00000269858	1
ENSG00000102096	1
ENSG00000178449	2
ENSG00000197858	1
ENSG00000197859	1
ENSG00000151468	1
ENSG00000103145	2
ENSG00000131409	1
ENSG00000131408	1
ENSG00000003393	1
ENSG00000111319	3
ENSG00000132170	1
ENSG00000102547	1
ENSG00000156113	2
ENSG00000175193	1
ENSG00000035687	1
ENSG00000171209	1
ENSG00000171206	1
ENSG00000171204	1
ENSG00000171202	1
ENSG00000171201	1
ENSG00000057019	1
ENSG00000111229	1
ENSG00000135720	1
ENSG00000188010	1
ENSG00000135723	1
ENSG00000188015	2
ENSG00000166949	1
ENSG00000165943	1
ENSG00000132716	1
ENSG00000132718	1
ENSG00000165948	1
ENSG00000248144	1
ENSG00000184459	1
ENSG00000141959	1
ENSG00000167895	2
ENSG00000163735	1
ENSG00000163736	1
ENSG00000163737	1
ENSG00000163739	1
ENSG00000062582	1
ENSG00000239951	1
ENSG00000196305	1
ENSG00000115414	10
ENSG00000115415	2
ENSG00000028839	1
ENSG00000115419	2
ENSG00000205426	1
ENSG00000205420	1
ENSG00000148357	1
ENSG00000105011	1
ENSG00000127184	3
ENSG00000034152	2
ENSG00000157191	1
ENSG00000118046	1
ENSG00000136451	1
ENSG00000136450	3
ENSG00000109686	1
ENSG00000161939	1
ENSG00000121769	2
ENSG00000141378	1
ENSG00000164548	1
ENSG00000138413	2
ENSG00000079257	1
ENSG00000162069	2
ENSG00000116990	1
ENSG00000157227	1
ENSG00000091482	1
ENSG00000091483	1
ENSG00000126581	1
ENSG00000126583	1
ENSG00000173207	1
ENSG00000173209	1
ENSG00000178209	4
ENSG00000137496	2
ENSG00000137497	3
ENSG00000137491	1
ENSG00000178202	1
ENSG00000174564	2
ENSG00000116194	1
ENSG00000203883	1
ENSG00000166183	1
ENSG00000113811	2
ENSG00000204334	1
ENSG00000121067	1
ENSG00000119318	2
ENSG00000101842	1
ENSG00000101843	1
ENSG00000072062	1
ENSG00000116337	2
ENSG00000172375	1
ENSG00000223609	3
ENSG00000185479	1
ENSG00000099834	2
ENSG00000185475	1
ENSG00000196407	1
ENSG00000196405	1
ENSG00000101150	2
ENSG00000101152	1
ENSG00000104859	1
ENSG00000104852	2
ENSG00000104853	2
ENSG00000124181	2
ENSG00000175206	1
ENSG00000151692	1
ENSG00000151690	1
ENSG00000077943	1
ENSG00000077942	3
ENSG00000129250	2
ENSG00000121068	1
ENSG00000170786	1
ENSG00000121060	1
ENSG00000170962	1
ENSG00000170788	1
ENSG00000121064	2
ENSG00000171564	1
ENSG00000171560	2
ENSG00000135535	2
ENSG00000117318	1
ENSG00000142733	2
ENSG00000087116	1
ENSG00000185000	1
ENSG00000169442	1
ENSG00000163636	2
ENSG00000224373	1
ENSG00000156475	2
ENSG00000089248	1
ENSG00000155097	1
ENSG00000145220	1
ENSG00000152102	1
ENSG00000174915	1
ENSG00000174917	2
ENSG00000110092	1
ENSG00000110090	1
ENSG00000102931	1
ENSG00000102934	1
ENSG00000134910	1
ENSG00000131368	1
ENSG00000109906	2
ENSG00000135390	1
ENSG00000142192	5
ENSG00000123329	2
ENSG00000110328	1
ENSG00000132541	3
ENSG00000204539	1
ENSG00000136842	2
ENSG00000110321	3
ENSG00000204536	1
ENSG00000184207	1
ENSG00000110324	1
ENSG00000184205	2
ENSG00000163126	3
ENSG00000069122	1
ENSG00000168710	1
ENSG00000189001	2
ENSG00000143028	1
ENSG00000188976	1
ENSG00000182333	4
ENSG00000166579	2
ENSG00000215704	1
ENSG00000215252	1
ENSG00000204655	4
ENSG00000115310	3
ENSG00000181588	1
ENSG00000163380	2
ENSG00000028137	1
ENSG00000105227	2
ENSG00000105223	3
ENSG00000105220	4
ENSG00000105221	1
ENSG00000114956	1
ENSG00000108509	1
ENSG00000132819	2
ENSG00000240386	1
ENSG00000071127	3
ENSG00000240382	1
ENSG00000148834	2
ENSG00000141560	1
ENSG00000133636	1
ENSG00000135549	1
ENSG00000139625	1
ENSG00000133639	1
ENSG00000139626	1
ENSG00000139970	3
ENSG00000173699	2
ENSG00000173692	1
ENSG00000122490	2
ENSG00000165006	2
ENSG00000185640	1
ENSG00000183426	1
ENSG00000000938	2
ENSG00000101307	4
ENSG00000183421	1
ENSG00000137825	1
ENSG00000137824	1
ENSG00000187514	5
ENSG00000187513	1
ENSG00000162384	1
ENSG00000162385	2
ENSG00000112335	3
ENSG00000126934	2
ENSG00000011304	3
ENSG00000183527	2
ENSG00000125910	1
ENSG00000105649	1
ENSG00000138085	2
ENSG00000138080	2
ENSG00000128482	1
ENSG00000076716	1
ENSG00000077009	2
ENSG00000085231	2
ENSG00000006704	1
ENSG00000196878	1
ENSG00000184990	1
ENSG00000211965	1
ENSG00000211964	1
ENSG00000100304	1
ENSG00000211966	1
ENSG00000100302	1
ENSG00000100300	2
ENSG00000211962	1
ENSG00000006831	1
ENSG00000152377	1
ENSG00000164068	2
ENSG00000106537	1
ENSG00000164062	1
ENSG00000155368	2
ENSG00000128335	1
ENSG00000155366	4
ENSG00000100167	2
ENSG00000076108	1
ENSG00000117122	1
ENSG00000169385	1
ENSG00000125772	1
ENSG00000170571	1
ENSG00000125775	1
ENSG00000110400	1
ENSG00000175166	3
ENSG00000171992	2
ENSG00000211637	1
ENSG00000211638	1
ENSG00000107331	2
ENSG00000160741	1
ENSG00000083807	3
ENSG00000168389	1
ENSG00000171199	1
ENSG00000171195	2
ENSG00000168385	2
ENSG00000168386	2
ENSG00000092445	1
ENSG00000228075	1
ENSG00000179761	1
ENSG00000180432	1
ENSG00000131171	1
ENSG00000131174	1
ENSG00000132485	1
ENSG00000036448	2
ENSG00000124429	1
ENSG00000084463	1
ENSG00000171223	1
ENSG00000171222	1
ENSG00000171224	1
ENSG00000171227	1
ENSG00000135709	1
ENSG00000135250	1
ENSG00000166963	1
ENSG00000166961	1
ENSG00000169129	1
ENSG00000184432	1
ENSG00000185386	1
ENSG00000168528	2
ENSG00000163710	1
ENSG00000143933	3
ENSG00000168522	1
ENSG00000213949	1
ENSG00000095585	1
ENSG00000150991	4
ENSG00000188690	1
ENSG00000128524	1
ENSG00000149357	1
ENSG00000146197	1
ENSG00000132155	1
ENSG00000004399	1
ENSG00000115128	1
ENSG00000115129	2
ENSG00000148337	1
ENSG00000148335	1
ENSG00000131828	3
ENSG00000095059	1
ENSG00000002933	2
ENSG00000166292	2
ENSG00000070404	1
ENSG00000253250	1
ENSG00000149532	1
ENSG00000146374	1
ENSG00000148484	1
ENSG00000138166	1
ENSG00000138161	1
ENSG00000138162	2
ENSG00000187166	1
ENSG00000187164	1
ENSG00000227507	1
ENSG00000128683	1
ENSG00000166741	2
ENSG00000244122	1
ENSG00000166033	2
ENSG00000173269	1
ENSG00000186340	1
ENSG00000173262	1
ENSG00000173267	1
ENSG00000173264	1
ENSG00000164292	1
ENSG00000108691	2
ENSG00000112473	2
ENSG00000212722	1
ENSG00000212724	1
ENSG00000212725	1
ENSG00000108242	1
ENSG00000108244	2
ENSG00000149823	1
ENSG00000204356	1
ENSG00000119333	1
ENSG00000119335	3
ENSG00000173486	2
ENSG00000082641	4
ENSG00000165215	1
ENSG00000107438	1
ENSG00000170017	2
ENSG00000196465	1
ENSG00000017797	1
ENSG00000171766	1
ENSG00000104522	1
ENSG00000175220	1
ENSG00000159720	1
ENSG00000166923	3
ENSG00000130165	1
ENSG00000130164	1
ENSG00000130167	1
ENSG00000120686	1
ENSG00000090402	1
ENSG00000174282	1
ENSG00000196683	1
ENSG00000081237	1
ENSG00000170909	1
ENSG00000124302	1
ENSG00000171503	1
ENSG00000197157	1
ENSG00000175084	1
ENSG00000107295	1
ENSG00000073711	1
ENSG00000073712	2
ENSG00000160194	1
ENSG00000152291	2
ENSG00000160191	1
ENSG00000169469	1
ENSG00000198689	1
ENSG00000198682	2
ENSG00000122711	1
ENSG00000074370	1
ENSG00000156639	1
ENSG00000174938	2
ENSG00000174939	1
ENSG00000198467	2
ENSG00000143226	1
ENSG00000143590	1
ENSG00000144908	1
ENSG00000182481	1
ENSG00000213809	1
ENSG00000002726	2
ENSG00000148411	1
ENSG00000136869	1
ENSG00000136867	1
ENSG00000148600	1
ENSG00000181617	1
ENSG00000213903	4
ENSG00000181610	1
ENSG00000269955	1
ENSG00000167173	1
ENSG00000168734	2
ENSG00000111696	1
ENSG00000092054	1
ENSG00000092051	1
ENSG00000244462	1
ENSG00000188229	1
